FloatID,Station,longitude_degrees_east,latitude_degrees_north,Pressure_dbar,Temperature_Celcius,salinity_pss,Sigma_theta_kg_m_pow_minus_3,depth_m,oxygen_mu_molkg_pow_minus_1,oxygen_QF,oxygen saturation_QF,nitrate_mu_mol_kg_pow_minus_1,nitrate_QF,chl_a_mg_m_pow_minus_3,chl_a_QF,b_bp700_m_pow_minus_1,b_bp700_QF,POC_milli_mol_m_pow_minus_3,POC_QF,pH_insitu_total,pH_insitu_QF,pH_25C_total,pH_25C_QF,TALK_micro_mol_kg_pow_minus_1,TALK_QF,DIC_micro_mol_kg_pow_minus_1,DIC_QF,pCO2_micro_atm,pCO2_QF,CDOM_ppb,CDOM_QF
1902383.0,9.0,299.744,21.346,278.0,19.119,36.692,26.299,276.094,176.7,0.0,0.0,6.21,0.0,0.0032,0.0,0.00024,0.0,0.88,0.0,8.0141,0.0,7.9359,0.0,2401.0,0.0,2140.0,0.0,436.8,0.0,0.84,1.0
1902383.0,9.0,299.744,21.346,246.0,19.599,36.713,26.188,244.332,187.97,0.0,0.0,4.0,0.0,0.0214,0.0,0.000312,0.0,1.06,0.0,8.0409,0.0,7.9684,0.0,2396.0,0.0,2117.0,0.0,406.1,0.0,0.82,1.0
1902383.0,9.0,299.744,21.346,216.0,20.913,36.993,26.049,214.551,176.52,0.0,0.0,3.92,0.0,0.019,0.0,0.000301,0.0,1.04,0.0,8.0165,0.0,7.9629,0.0,2414.0,0.0,2135.0,0.0,437.8,0.0,0.81,1.0
1902383.0,9.0,299.744,21.346,190.0,22.381,37.228,25.816,188.737,179.15,0.0,0.0,3.22,0.0,0.0831,0.0,0.000381,0.0,1.24,0.0,8.0206,0.0,7.9879,0.0,2428.0,0.0,2131.0,0.0,435.2,0.0,0.82,1.0
1902383.0,9.0,299.744,21.346,166.0,23.258,37.315,25.627,164.906,178.32,0.0,0.0,2.62,0.0,0.1781,0.0,0.000514,0.0,1.59,0.0,8.0149,0.0,7.9946,0.0,2436.0,0.0,2134.0,0.0,444.0,0.0,0.8,1.0
1902383.0,9.0,299.744,21.346,160.0,23.607,37.367,25.563,158.948,185.31,0.0,0.0,2.0,0.0,0.1884,0.0,0.000485,0.0,1.51,0.0,8.0289,0.0,8.0135,0.0,2440.0,0.0,2126.0,0.0,427.3,0.0,0.77,1.0
1902383.0,9.0,299.744,21.346,132.0,25.113,37.377,25.115,131.141,197.99,0.0,0.0,1.55,0.0,0.1702,0.0,0.000568,0.0,1.73,0.0,8.0532,0.0,8.0594,0.0,2442.0,0.0,2098.0,0.0,398.8,0.0,0.69,1.0
1902383.0,9.0,299.744,21.346,130.0,25.196,37.384,25.095,129.155,198.12,0.0,0.0,1.61,0.0,0.163,0.0,0.000518,0.0,1.6,0.0,8.0539,0.0,8.0613,0.0,2443.0,0.0,2097.0,0.0,398.1,0.0,0.67,1.0
1902383.0,9.0,299.744,21.346,128.0,25.218,37.378,25.083,127.168,198.37,0.0,0.0,1.74,0.0,0.1551,0.0,0.00054,0.0,1.66,0.0,8.0555,0.0,8.0632,0.0,2442.0,0.0,2096.0,0.0,396.3,0.0,0.67,1.0
1902383.0,9.0,299.744,21.346,126.0,25.225,37.374,25.078,125.182,198.93,0.0,0.0,1.64,0.0,0.1377,0.0,0.000525,0.0,1.62,0.0,8.0569,0.0,8.0646,0.0,2442.0,0.0,2095.0,0.0,394.7,0.0,0.64,1.0
1902383.0,9.0,299.744,21.346,124.0,25.232,37.365,25.069,123.196,199.54,0.0,0.0,1.77,0.0,0.1306,0.0,0.000518,0.0,1.6,0.0,8.0587,0.0,8.0665,0.0,2441.0,0.0,2093.0,0.0,392.7,0.0,0.62,1.0
1902383.0,9.0,299.744,21.346,122.0,25.239,37.359,25.062,121.209,200.06,0.0,0.0,1.75,0.0,0.133,0.0,0.000518,0.0,1.6,0.0,8.0593,0.0,8.0671,0.0,2441.0,0.0,2092.0,0.0,392.0,0.0,0.65,1.0
1902383.0,9.0,299.744,21.346,120.0,25.242,37.344,25.049,119.223,200.78,0.0,0.0,1.74,0.0,0.1377,0.0,0.000529,0.0,1.63,0.0,8.061,0.0,8.0688,0.0,2440.0,0.0,2091.0,0.0,390.1,0.0,0.62,1.0
1902383.0,9.0,299.744,21.346,117.9,25.241,37.315,25.028,117.137,202.14,0.0,0.0,1.78,0.0,0.1187,0.0,0.000511,0.0,1.58,0.0,8.0644,0.0,8.0721,0.0,2438.0,0.0,2087.0,0.0,386.2,0.0,0.6,1.0
1902383.0,9.0,299.744,21.346,116.0,25.263,37.281,24.995,115.25,203.39,0.0,0.0,1.95,0.0,0.1045,0.0,0.000525,0.0,1.62,0.0,8.0667,0.0,8.0746,0.0,2436.0,0.0,2084.0,0.0,383.5,0.0,0.58,1.0
1902383.0,9.0,299.744,21.346,114.0,25.275,37.264,24.978,113.263,203.77,0.0,0.0,1.79,0.0,0.1084,0.0,0.000579,0.0,1.76,0.0,8.067,0.0,8.0751,0.0,2435.0,0.0,2083.0,0.0,383.1,0.0,0.61,1.0
1902383.0,9.0,299.744,21.346,112.0,25.278,37.254,24.97,111.277,203.84,0.0,0.0,1.83,0.0,0.1068,0.0,0.000518,0.0,1.6,0.0,8.0674,0.0,8.0755,0.0,2435.0,0.0,2082.0,0.0,382.6,0.0,0.56,1.0
1902383.0,9.0,299.744,21.346,110.0,25.28,37.252,24.967,109.29,204.05,0.0,0.0,1.79,0.0,0.1037,0.0,0.000565,0.0,1.72,0.0,8.068,0.0,8.076,0.0,2435.0,0.0,2082.0,0.0,382.0,0.0,0.61,1.0
1902383.0,9.0,299.744,21.346,108.0,25.284,37.249,24.964,107.303,204.23,0.0,0.0,1.71,0.0,0.1029,0.0,0.000536,0.0,1.65,0.0,8.0683,0.0,8.0762,0.0,2434.0,0.0,2081.0,0.0,381.8,0.0,0.65,1.0
1902383.0,9.0,299.744,21.346,106.0,25.286,37.248,24.962,105.317,204.3,0.0,0.0,1.73,0.0,0.0997,0.0,0.000525,0.0,1.62,0.0,8.0679,0.0,8.0759,0.0,2434.0,0.0,2081.0,0.0,382.3,0.0,0.64,1.0
1902383.0,9.0,299.744,21.346,104.0,25.293,37.248,24.96,103.33,204.46,0.0,0.0,1.76,0.0,0.0958,0.0,0.00054,0.0,1.66,0.0,8.0684,0.0,8.0764,0.0,2434.0,0.0,2081.0,0.0,381.8,0.0,0.66,1.0
1902383.0,9.0,299.744,21.346,102.0,25.3,37.248,24.958,101.344,204.65,0.0,0.0,2.08,0.0,0.1005,0.0,0.000565,0.0,1.72,0.0,8.0682,0.0,8.0762,0.0,2434.0,0.0,2081.0,0.0,382.1,0.0,0.62,1.0
1902383.0,9.0,299.744,21.346,96.0,25.321,37.246,24.949,95.384,205.1,0.0,0.0,1.89,0.0,0.0902,0.0,0.000569,0.0,1.73,0.0,8.068,0.0,8.0762,0.0,2434.0,0.0,2081.0,0.0,382.5,0.0,0.57,1.0
1902383.0,9.0,299.744,21.346,92.0,25.34,37.242,24.94,91.41,205.43,0.0,0.0,1.83,0.0,0.0839,0.0,0.000558,0.0,1.7,0.0,8.0682,0.0,8.0765,0.0,2434.0,0.0,2081.0,0.0,382.4,0.0,0.62,1.0
1902383.0,9.0,299.744,21.346,86.0,25.341,37.231,24.931,85.45,205.62,0.0,0.0,1.82,0.0,0.0799,0.0,0.000572,0.0,1.74,0.0,8.0682,0.0,8.0763,0.0,2434.0,0.0,2081.0,0.0,382.6,0.0,0.61,1.0
1902383.0,9.0,299.744,21.346,82.0,25.347,37.229,24.927,81.476,205.71,0.0,0.0,1.7,0.0,0.0728,0.0,0.000612,0.0,1.84,0.0,8.0676,0.0,8.0756,0.0,2433.0,0.0,2081.0,0.0,383.5,0.0,0.57,1.0
1902383.0,9.0,299.744,21.346,76.0,25.339,37.217,24.92,75.516,205.4,0.0,0.0,1.75,0.0,0.0681,0.0,0.000558,0.0,1.7,0.0,8.0684,0.0,8.0761,0.0,2433.0,0.0,2080.0,0.0,382.8,0.0,0.55,1.0
1902383.0,9.0,299.744,21.346,72.0,25.341,37.213,24.917,71.542,205.24,0.0,0.0,1.76,0.0,0.0601,0.0,0.000569,0.0,1.73,0.0,8.069,0.0,8.0766,0.0,2433.0,0.0,2080.0,0.0,382.2,0.0,0.6,1.0
1902383.0,9.0,299.744,21.346,66.0,25.363,37.213,24.909,65.581,205.6,0.0,0.0,1.94,0.0,0.0506,0.0,0.000572,0.0,1.74,0.0,8.0685,0.0,8.0763,0.0,2433.0,0.0,2080.0,0.0,383.0,0.0,0.64,1.0
1902383.0,9.0,299.744,21.346,62.0,25.396,37.217,24.902,61.607,205.68,0.0,0.0,1.8,0.0,0.0459,0.0,0.000558,0.0,1.7,0.0,8.068,0.0,8.0761,0.0,2433.0,0.0,2080.0,0.0,383.7,0.0,0.69,1.0
1902383.0,9.0,299.744,21.346,56.0,25.448,37.208,24.878,55.646,205.96,0.0,0.0,1.65,0.0,0.0372,0.0,0.000572,0.0,1.74,0.0,8.0681,0.0,8.0768,0.0,2432.0,0.0,2079.0,0.0,383.7,0.0,0.64,1.0
1902383.0,9.0,299.744,21.346,52.0,25.467,37.206,24.871,51.672,205.78,0.0,0.0,1.89,0.0,0.0396,0.0,0.000612,0.0,1.84,0.0,8.0676,0.0,8.0764,0.0,2432.0,0.0,2079.0,0.0,384.4,0.0,0.7,1.0
1902383.0,9.0,299.744,21.346,46.0,25.499,37.123,24.798,45.71,206.18,0.0,0.0,1.85,0.0,0.034,0.0,0.000663,0.0,1.98,0.0,8.067,0.0,8.0761,0.0,2427.0,0.0,2076.0,0.0,384.7,0.0,0.66,1.0
1902383.0,9.0,299.744,21.346,42.0,25.5,37.034,24.73,41.736,205.05,0.0,0.0,1.8,0.0,0.0285,0.0,0.000508,0.0,1.57,0.0,8.0656,0.0,8.0746,0.0,2422.0,0.0,2073.0,0.0,385.8,0.0,0.65,1.0
1902383.0,9.0,299.744,21.346,36.0,25.543,37.037,24.718,35.774,205.0,0.0,0.0,1.82,0.0,0.0301,0.0,0.000569,0.0,1.73,0.0,8.0651,0.0,8.0745,0.0,2422.0,0.0,2073.0,0.0,386.6,0.0,0.65,1.0
1902383.0,9.0,299.744,21.346,32.0,25.61,37.03,24.692,31.799,204.72,0.0,0.0,1.66,0.0,0.0285,0.0,0.000526,0.0,1.62,0.0,8.0645,0.0,8.0748,0.0,2422.0,0.0,2072.0,0.0,387.3,0.0,0.61,1.0
1902383.0,9.0,299.744,21.346,26.0,25.642,37.004,24.662,25.837,205.04,0.0,0.0,1.81,0.0,0.0214,0.0,0.000576,0.0,1.75,0.0,8.0647,0.0,8.0752,0.0,2420.0,0.0,2071.0,0.0,387.1,0.0,0.63,1.0
1902383.0,9.0,299.744,21.346,22.0,25.642,36.945,24.617,21.863,205.02,0.0,0.0,1.75,0.0,0.0222,0.0,0.000555,0.0,1.7,0.0,8.0642,0.0,8.0747,0.0,2416.0,0.0,2068.0,0.0,387.4,0.0,0.55,1.0
1902383.0,9.0,299.744,21.346,15.9,25.772,36.803,24.469,15.801,205.11,0.0,0.0,1.89,0.0,0.0222,0.0,0.000584,0.0,1.77,0.0,8.0631,0.0,8.0753,0.0,2408.0,0.0,2061.0,0.0,387.7,0.0,0.61,1.0
1902383.0,9.0,299.744,21.346,12.1,25.765,36.662,24.364,12.025,204.57,0.0,0.0,1.86,0.0,0.0229,0.0,0.000559,0.0,1.71,0.0,8.064,0.0,8.0759,0.0,2399.0,0.0,2055.0,0.0,385.9,0.0,0.63,1.0
1902383.0,9.0,299.744,21.346,8.0,25.786,36.659,24.355,7.95,204.42,0.0,0.0,1.81,0.0,0.019,0.0,0.000527,0.0,1.62,0.0,8.0643,0.0,8.0764,0.0,2399.0,0.0,2054.0,0.0,385.7,0.0,0.61,1.0
1902383.0,10.0,300.625,21.35,2000.6,3.6949,34.984,27.821,1978.753,233.29,8.0,8.0,20.55,0.0,-0.0056,0.0,-0.000486,8.0,-1.01,8.0,7.9959,0.0,7.7532,4.0,2320.0,4.0,2161.0,4.0,354.4,4.0,0.0,1.0
1902383.0,10.0,300.625,21.35,1948.8,3.7614,34.986,27.816,1927.753,249.02,0.0,0.0,20.48,0.0,-0.0048,0.0,-0.000483,8.0,-1.0,8.0,7.9945,0.0,7.751,0.0,2322.0,0.0,2164.0,0.0,358.1,0.0,0.0,1.0
1902383.0,10.0,300.625,21.35,1898.3,3.8186,34.988,27.811,1878.021,249.51,0.0,0.0,20.34,0.0,-0.0048,0.0,-0.000475,8.0,-0.98,8.0,7.9925,0.0,7.7481,0.0,2321.0,0.0,2164.0,0.0,362.1,0.0,0.01,1.0
1902383.0,10.0,300.625,21.35,1849.1,3.891,34.991,27.806,1829.558,249.1,0.0,0.0,20.29,0.0,-0.0048,0.0,-0.000482,8.0,-1.0,8.0,7.9912,0.0,7.7461,0.0,2320.0,0.0,2165.0,0.0,365.4,0.0,0.01,1.0
1902383.0,10.0,300.625,21.35,1799.0,3.9733,34.994,27.8,1780.198,248.48,0.0,0.0,20.04,0.0,-0.0048,0.0,-0.000479,8.0,-0.99,8.0,7.9894,0.0,7.7438,0.0,2319.0,0.0,2165.0,0.0,369.3,0.0,0.0,1.0
1902383.0,10.0,300.625,21.35,1749.3,4.0433,34.998,27.795,1731.22,247.97,0.0,0.0,20.04,0.0,-0.0056,0.0,-0.000489,8.0,-1.02,8.0,7.987,0.0,7.7407,0.0,2319.0,0.0,2166.0,0.0,373.8,0.0,0.01,1.0
1902383.0,10.0,300.625,21.35,1699.6,4.1197,34.998,27.787,1682.23,247.44,0.0,0.0,20.01,0.0,-0.0048,0.0,-0.000482,8.0,-1.0,8.0,7.9849,0.0,7.738,0.0,2318.0,0.0,2166.0,0.0,378.1,0.0,0.04,1.0
1902383.0,10.0,300.625,21.35,1649.5,4.2143,35.003,27.781,1632.835,246.34,0.0,0.0,19.9,0.0,-0.0048,0.0,-0.000478,8.0,-0.99,8.0,7.9815,0.0,7.7344,0.0,2318.0,0.0,2168.0,0.0,383.8,0.0,0.02,1.0
1902383.0,10.0,300.625,21.35,1599.9,4.3404,35.009,27.772,1583.922,244.4,0.0,0.0,19.98,0.0,-0.0048,0.0,-0.000482,8.0,-1.0,8.0,7.9796,0.0,7.7326,0.0,2317.0,0.0,2168.0,0.0,388.1,0.0,0.0,1.0
1902383.0,10.0,300.625,21.35,1549.2,4.4845,35.016,27.761,1533.912,241.93,0.0,0.0,20.21,0.0,-0.0063,0.0,-0.00046,8.0,-0.94,8.0,7.9763,0.0,7.7298,0.0,2317.0,0.0,2168.0,0.0,393.8,0.0,0.04,1.0
1902383.0,10.0,300.625,21.35,1499.0,4.6064,35.02,27.751,1484.383,238.6,0.0,0.0,20.04,0.0,-0.0048,0.0,-0.000481,8.0,-1.0,8.0,7.9729,0.0,7.7265,0.0,2316.0,0.0,2169.0,0.0,399.7,0.0,0.01,1.0
1902383.0,10.0,300.625,21.35,1450.0,4.7181,35.024,27.741,1436.027,235.92,0.0,0.0,20.2,0.0,-0.0063,0.0,-0.000456,8.0,-0.93,8.0,7.9689,0.0,7.7226,0.0,2316.0,0.0,2170.0,0.0,406.3,0.0,-0.02,1.0
1902383.0,10.0,300.625,21.35,1399.6,4.8285,35.027,27.73,1386.278,232.79,0.0,0.0,20.31,0.0,-0.0048,0.0,-0.00047,8.0,-0.97,8.0,7.9662,0.0,7.7198,0.0,2316.0,0.0,2171.0,0.0,411.7,0.0,0.0,1.0
1902383.0,10.0,300.625,21.35,1350.0,5.0196,35.032,27.712,1337.308,227.18,0.0,0.0,20.75,0.0,-0.0048,0.0,-0.000444,8.0,-0.9,8.0,7.9583,0.0,7.7134,0.0,2316.0,0.0,2174.0,0.0,422.9,0.0,-0.01,1.0
1902383.0,10.0,300.625,21.35,1299.5,5.2151,35.035,27.691,1287.437,220.7,0.0,0.0,21.11,0.0,-0.0056,0.0,-0.000419,8.0,-0.84,8.0,7.9524,0.0,7.7089,0.0,2316.0,0.0,2176.0,0.0,432.4,0.0,0.02,1.0
1902383.0,10.0,300.625,21.35,1249.3,5.3873,35.034,27.67,1237.85,213.15,0.0,0.0,21.81,0.0,-0.0056,0.0,-0.000415,8.0,-0.82,8.0,7.9438,0.0,7.7015,0.0,2317.0,0.0,2180.0,0.0,445.0,0.0,0.0,1.0
1902383.0,10.0,300.625,21.35,1199.1,5.6235,35.026,27.634,1188.252,202.63,0.0,0.0,22.7,0.0,-0.004,0.0,-0.000389,8.0,-0.76,8.0,7.93,0.0,7.6901,0.0,2317.0,0.0,2184.0,0.0,464.2,0.0,-0.02,1.0
1902383.0,10.0,300.625,21.35,1149.1,5.8064,35.011,27.599,1138.84,190.22,0.0,0.0,23.98,0.0,-0.0032,0.0,-0.000378,8.0,-0.73,8.0,7.9158,0.0,7.6777,0.0,2317.0,0.0,2190.0,0.0,484.7,0.0,0.02,1.0
1902383.0,10.0,300.625,21.35,1099.9,5.9565,34.986,27.56,1090.207,178.57,0.0,0.0,25.4,0.0,-0.0071,0.0,-0.000374,8.0,-0.72,8.0,7.8991,0.0,7.6625,0.0,2318.0,0.0,2196.0,0.0,509.0,0.0,0.04,1.0
1902383.0,10.0,300.625,21.35,1048.9,6.1258,34.954,27.513,1039.782,166.32,0.0,0.0,26.9,0.0,-0.0032,0.0,-0.000352,8.0,-0.66,8.0,7.879,0.0,7.6445,0.0,2317.0,0.0,2202.0,0.0,538.9,0.0,-0.02,1.0
1902383.0,10.0,300.625,21.35,999.6,6.4873,34.947,27.46,991.027,153.85,0.0,0.0,27.85,0.0,-0.0048,0.0,-0.000326,8.0,-0.59,8.0,7.8614,0.0,7.6314,0.0,2316.0,0.0,2206.0,0.0,567.5,0.0,0.0,1.0
1902383.0,10.0,300.625,21.35,950.0,6.86,34.965,27.424,941.964,143.92,0.0,0.0,27.94,0.0,-0.0056,0.0,-0.000268,8.0,-0.44,8.0,7.8525,0.0,7.6266,0.0,2316.0,0.0,2208.0,0.0,584.6,0.0,-0.01,1.0
1902383.0,10.0,300.625,21.35,898.0,7.191,34.966,27.378,890.515,136.27,0.0,0.0,28.65,0.0,-0.004,0.0,-0.000213,8.0,-0.3,8.0,7.8415,0.0,7.6192,0.0,2316.0,0.0,2210.0,0.0,605.4,0.0,0.01,1.0
1902383.0,10.0,300.625,21.35,838.0,8.105,35.061,27.32,831.134,132.06,0.0,0.0,27.53,0.0,-0.0032,0.0,-0.000143,8.0,-0.12,8.0,7.8443,0.0,7.6324,0.0,2318.0,0.0,2208.0,0.0,608.2,0.0,0.03,1.0
1902383.0,10.0,300.625,21.35,778.0,9.023,35.145,27.243,771.736,128.7,0.0,0.0,26.59,0.0,-0.0016,0.0,-0.000117,8.0,-0.05,8.0,7.8453,0.0,7.6439,0.0,2320.0,0.0,2205.0,0.0,613.7,0.0,0.04,1.0
1902383.0,10.0,300.625,21.35,750.0,9.584,35.215,27.206,744.012,129.81,0.0,0.0,25.52,0.0,-0.0048,0.0,-0.000102,8.0,-0.01,8.0,7.8526,0.0,7.6576,0.0,2322.0,0.0,2202.0,0.0,606.2,0.0,0.05,1.0
1902383.0,10.0,300.625,21.35,700.0,10.596,35.348,27.135,694.494,130.69,0.0,0.0,23.66,0.0,-0.004,0.0,-8.3e-05,8.0,0.04,8.0,7.8653,0.0,7.6821,0.0,2327.0,0.0,2196.0,0.0,593.5,0.0,0.04,1.0
1902383.0,10.0,300.625,21.35,628.0,12.181,35.609,27.044,623.168,146.63,0.0,0.0,19.26,0.0,-0.0008,0.0,-6e-06,0.0,0.24,0.0,7.9081,0.0,7.7429,0.0,2338.0,0.0,2181.0,0.0,540.6,0.0,0.06,1.0
1902383.0,10.0,300.625,21.35,594.0,12.597,35.657,27.0,589.478,148.12,0.0,0.0,18.37,0.0,0.0008,0.0,-2.7e-05,8.0,0.18,8.0,7.9128,0.0,7.7523,0.0,2341.0,0.0,2179.0,0.0,537.4,0.0,0.1,1.0
1902383.0,10.0,300.625,21.35,534.0,13.706,35.799,26.884,530.011,144.93,0.0,0.0,17.14,0.0,0.0024,0.0,-1e-06,0.0,0.25,0.0,7.9167,0.0,7.77,0.0,2357.0,0.0,2185.0,0.0,540.1,0.0,0.18,1.0
1902383.0,10.0,300.625,21.35,482.0,14.694,35.953,26.791,478.459,147.49,0.0,0.0,15.39,0.0,0.0024,0.0,1.4e-05,0.0,0.29,0.0,7.9304,0.0,7.7957,0.0,2370.0,0.0,2186.0,0.0,527.9,0.0,0.39,1.0
1902383.0,10.0,300.625,21.35,430.0,15.971,36.17,26.672,426.895,159.38,0.0,0.0,12.21,0.0,0.0039,0.0,5.8e-05,0.0,0.4,0.0,7.9638,0.0,7.8451,0.0,2379.0,0.0,2170.0,0.0,488.3,0.0,0.61,1.0
1902383.0,10.0,300.625,21.35,376.0,16.998,36.336,26.557,373.333,174.86,0.0,0.0,9.26,0.0,0.0032,0.0,0.000145,0.0,0.63,0.0,7.9976,0.0,7.8915,0.0,2380.0,0.0,2147.0,0.0,448.9,0.0,0.75,1.0
1902383.0,10.0,300.625,21.35,350.0,17.635,36.44,26.482,347.539,177.08,0.0,0.0,8.25,0.0,0.0024,0.0,0.000171,0.0,0.7,0.0,8.0083,0.0,7.9106,0.0,2388.0,0.0,2143.0,0.0,438.5,0.0,0.79,1.0
1902383.0,10.0,300.625,21.35,346.0,17.718,36.455,26.473,343.571,177.02,0.0,0.0,8.35,0.0,0.0032,0.0,0.000156,0.0,0.66,0.0,8.0062,0.0,7.9095,0.0,2389.0,0.0,2145.0,0.0,441.5,0.0,0.77,1.0
1902383.0,10.0,300.625,21.35,312.0,18.441,36.574,26.383,309.835,180.37,0.0,0.0,6.92,0.0,0.0024,0.0,0.000178,0.0,0.72,0.0,8.018,0.0,7.9308,0.0,2395.0,0.0,2138.0,0.0,429.8,0.0,0.78,1.0
1902383.0,10.0,300.625,21.35,280.0,18.84,36.631,26.324,278.079,188.63,0.0,0.0,5.62,0.0,0.0032,0.0,0.0002,0.0,0.77,0.0,8.0353,0.0,7.9527,0.0,2393.0,0.0,2124.0,0.0,410.7,0.0,0.82,1.0
1902383.0,10.0,300.625,21.35,250.0,19.167,36.66,26.26,248.302,191.1,0.0,0.0,4.93,0.0,0.0039,0.0,0.000279,0.0,0.98,0.0,8.0463,0.0,7.9674,0.0,2393.0,0.0,2115.0,0.0,399.6,0.0,0.79,1.0
1902383.0,10.0,300.625,21.35,220.0,19.768,36.737,26.161,218.522,187.64,0.0,0.0,3.62,0.0,0.0285,0.0,0.000305,0.0,1.05,0.0,8.0378,0.0,7.967,0.0,2399.0,0.0,2121.0,0.0,411.2,0.0,0.82,1.0
1902383.0,10.0,300.625,21.35,196.0,20.494,36.837,26.043,194.694,188.81,0.0,0.0,2.74,0.0,0.0878,0.0,0.000435,0.0,1.38,0.0,8.0389,0.0,7.978,0.0,2406.0,0.0,2120.0,0.0,411.7,0.0,0.8,1.0
1902383.0,10.0,300.625,21.35,190.0,20.616,36.862,26.028,188.737,187.71,0.0,0.0,2.77,0.0,0.0823,0.0,0.000453,0.0,1.43,0.0,8.037,0.0,7.9778,0.0,2408.0,0.0,2121.0,0.0,414.3,0.0,0.8,1.0
1902383.0,10.0,300.625,21.35,158.0,22.445,37.161,25.745,156.962,182.72,0.0,0.0,2.48,0.0,0.2002,0.0,0.000568,0.0,1.73,0.0,8.026,0.0,7.9931,0.0,2427.0,0.0,2128.0,0.0,430.2,0.0,0.78,1.0
1902383.0,10.0,300.625,21.35,132.0,23.576,37.196,25.441,131.141,198.06,0.0,0.0,1.86,0.0,0.2066,0.0,0.00054,0.0,1.66,0.0,8.0476,0.0,8.0307,0.0,2430.0,0.0,2107.0,0.0,405.5,0.0,0.75,1.0
1902383.0,10.0,300.625,21.35,130.0,23.774,37.233,25.41,129.155,197.01,0.0,0.0,1.8,0.0,0.1963,0.0,0.000482,0.0,1.51,0.0,8.0434,0.0,8.0295,0.0,2433.0,0.0,2110.0,0.0,410.5,0.0,0.73,1.0
1902383.0,10.0,300.625,21.35,128.0,23.829,37.247,25.404,127.168,196.3,0.0,0.0,1.77,0.0,0.1963,0.0,0.000503,0.0,1.56,0.0,8.0437,0.0,8.0305,0.0,2434.0,0.0,2110.0,0.0,410.4,0.0,0.81,1.0
1902383.0,10.0,300.625,21.35,126.0,23.965,37.269,25.38,125.182,195.96,0.0,0.0,1.83,0.0,0.1749,0.0,0.000496,0.0,1.54,0.0,8.0432,0.0,8.032,0.0,2435.0,0.0,2110.0,0.0,411.1,0.0,0.77,1.0
1902383.0,10.0,300.625,21.35,124.0,24.169,37.277,25.325,123.196,196.2,0.0,0.0,1.67,0.0,0.1615,0.0,0.000586,0.0,1.78,0.0,8.0454,0.0,8.0371,0.0,2436.0,0.0,2108.0,0.0,408.5,0.0,0.69,1.0
1902383.0,10.0,300.625,21.35,122.0,24.232,37.284,25.312,121.209,197.12,0.0,0.0,1.5,0.0,0.1599,0.0,0.00054,0.0,1.66,0.0,8.0459,0.0,8.0386,0.0,2436.0,0.0,2107.0,0.0,407.9,0.0,0.7,1.0
1902383.0,10.0,300.625,21.35,120.0,24.272,37.282,25.298,119.223,197.75,0.0,0.0,1.77,0.0,0.1512,0.0,0.000518,0.0,1.6,0.0,8.0473,0.0,8.0404,0.0,2436.0,0.0,2106.0,0.0,406.4,0.0,0.68,1.0
1902383.0,10.0,300.625,21.35,118.0,24.423,37.299,25.265,117.236,197.93,0.0,0.0,1.75,0.0,0.1425,0.0,0.00055,0.0,1.68,0.0,8.0474,0.0,8.0428,0.0,2437.0,0.0,2105.0,0.0,406.3,0.0,0.73,1.0
1902383.0,10.0,300.625,21.35,116.0,24.592,37.304,25.218,115.25,198.19,0.0,0.0,1.79,0.0,0.1361,0.0,0.000583,0.0,1.77,0.0,8.0494,0.0,8.0473,0.0,2438.0,0.0,2103.0,0.0,404.0,0.0,0.68,1.0
1902383.0,10.0,300.625,21.35,114.0,24.647,37.287,25.188,113.263,199.22,0.0,0.0,1.55,0.0,0.1282,0.0,0.000586,0.0,1.78,0.0,8.053,0.0,8.0516,0.0,2437.0,0.0,2099.0,0.0,399.7,0.0,0.68,1.0
1902383.0,10.0,300.625,21.35,112.0,24.623,37.25,25.167,111.277,200.8,0.0,0.0,1.73,0.0,0.1195,0.0,0.000529,0.0,1.63,0.0,8.0589,0.0,8.0571,0.0,2434.0,0.0,2094.0,0.0,392.9,0.0,0.65,1.0
1902383.0,10.0,300.625,21.35,110.0,24.579,37.193,25.137,109.29,203.87,0.0,0.0,1.77,0.0,0.1108,0.0,0.000522,0.0,1.61,0.0,8.0692,0.0,8.0666,0.0,2431.0,0.0,2085.0,0.0,381.2,0.0,0.63,1.0
1902383.0,10.0,300.625,21.35,108.0,24.551,37.161,25.121,107.303,205.99,0.0,0.0,1.9,0.0,0.1053,0.0,0.000518,0.0,1.6,0.0,8.071,0.0,8.0679,0.0,2429.0,0.0,2082.0,0.0,379.1,0.0,0.62,1.0
1902383.0,10.0,300.625,21.35,106.0,24.565,37.155,25.112,105.317,207.05,0.0,0.0,1.9,0.0,0.1084,0.0,0.000533,0.0,1.64,0.0,8.0711,0.0,8.0681,0.0,2429.0,0.0,2082.0,0.0,379.1,0.0,0.64,1.0
1902383.0,10.0,300.625,21.35,104.0,24.655,37.176,25.101,103.33,207.25,0.0,0.0,1.86,0.0,0.1005,0.0,0.000511,0.0,1.58,0.0,8.0702,0.0,8.0686,0.0,2430.0,0.0,2083.0,0.0,380.1,0.0,0.65,1.0
1902383.0,10.0,300.625,21.35,102.0,24.724,37.185,25.087,101.344,207.32,0.0,0.0,1.83,0.0,0.0966,0.0,0.000511,0.0,1.58,0.0,8.0705,0.0,8.0698,0.0,2430.0,0.0,2082.0,0.0,379.9,0.0,0.63,1.0
